Row id,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Profit,Returns,Payment Mode
7450,CA-2020-105669,17-09-2020,22-09-2020,Second Class,SJ-20125,Sanjit Jacobs,Home Office,United States,Houston,Texas,Central,OFF-AR-10000390,Office Supplies,Art,Newell Chalk Holder,134,3,3,0,Online
8879,CA-2020-126928,17-09-2020,23-09-2020,Standard Class,GZ-14470,Gary Zandusky,Consumer,United States,Morristown,New Jersey,East,OFF-ST-10000615,Office Supplies,Storage,"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",121,3,10,0,Online
2652,CA-2020-112515,17-09-2020,21-09-2020,Second Class,AS-10225,Alan Schoenberger,Corporate,United States,Provo,Utah,West,OFF-BI-10000829,Office Supplies,Binders,Avery Non-Stick Binders,120,3,4,0,Cards
2268,CA-2020-137470,17-09-2020,17-09-2020,Same Day,TP-21415,Tom Prescott,Consumer,United States,Seattle,Washington,West,OFF-PA-10002001,Office Supplies,Paper,Xerox 1984,136,2,6,0,COD
5413,CA-2020-166856,18-09-2020,22-09-2020,Standard Class,TS-21505,Tony Sayre,Consumer,United States,Clovis,New Mexico,West,TEC-AC-10004992,Technology,Accessories,Kingston Digital DataTraveler 64GB USB 2.0,111,3,8,0,COD
6890,CA-2020-164756,18-09-2020,22-09-2020,Standard Class,SS-20140,Saphhira Shifley,Corporate,United States,Columbus,Georgia,South,TEC-PH-10001552,Technology,Phones,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,137,8,27,0,Online
7732,CA-2020-140508,18-09-2020,21-09-2020,First Class,PA-19060,Pete Armstrong,Home Office,United States,Dallas,Texas,Central,OFF-EN-10000927,Office Supplies,Envelopes,Jet-Pak Recycled Peel 'N' Seal Padded Mailers,137,4,36,0,COD
6892,CA-2020-164756,18-09-2020,22-09-2020,Standard Class,SS-20140,Saphhira Shifley,Corporate,United States,Columbus,Georgia,South,OFF-AR-10000380,Office Supplies,Art,"Hunt PowerHouse Electric Pencil Sharpener, Blue",156,3,34,0,COD
144,CA-2020-106180,18-09-2020,23-09-2020,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,San Francisco,California,West,OFF-PA-10004327,Office Supplies,Paper,Xerox 1911,187,3,69,0,Online
6897,CA-2020-164756,18-09-2020,22-09-2020,Standard Class,SS-20140,Saphhira Shifley,Corporate,United States,Columbus,Georgia,South,OFF-PA-10003228,Office Supplies,Paper,Xerox 1917,261,5,115,0,Online
6895,CA-2020-164756,18-09-2020,22-09-2020,Standard Class,SS-20140,Saphhira Shifley,Corporate,United States,Columbus,Georgia,South,TEC-PH-10002447,Technology,Phones,AT&T CL83451 4-Handset Telephone,430,2,119,0,COD
3914,CA-2020-148068,18-09-2020,25-09-2020,Standard Class,MM-18280,Muhammed MacIntyre,Corporate,United States,New York City,New York,East,FUR-FU-10002268,Furniture,Furnishings,Ultra Door Push Plate,103,2,3,0,Cards
5412,CA-2020-166856,18-09-2020,22-09-2020,Standard Class,TS-21505,Tony Sayre,Consumer,United States,Clovis,New Mexico,West,OFF-BI-10002012,Office Supplies,Binders,Wilson Jones Easy Flow II Sheet Lifters,108,7,4,0,Cards
3913,CA-2020-148068,18-09-2020,25-09-2020,Standard Class,MM-18280,Muhammed MacIntyre,Corporate,United States,New York City,New York,East,OFF-PA-10001639,Office Supplies,Paper,Xerox 203,99,3,9,0,COD
142,CA-2020-106180,18-09-2020,23-09-2020,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,San Francisco,California,West,OFF-AR-10000940,Office Supplies,Art,Newell 343,117,3,2,0,COD
5324,CA-2020-134439,18-09-2020,23-09-2020,Second Class,TM-21010,Tamara Manning,Consumer,United States,Grand Island,Nebraska,Central,OFF-PA-10004082,Office Supplies,Paper,"Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book",100,2,8,0,Online
2823,CA-2020-131016,18-09-2020,20-09-2020,First Class,DC-12850,Dan Campbell,Consumer,United States,Arlington,Texas,Central,OFF-AR-10000122,Office Supplies,Art,Newell 314,100,2,1,0,Cards
143,CA-2020-106180,18-09-2020,23-09-2020,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,San Francisco,California,West,OFF-EN-10004030,Office Supplies,Envelopes,Convenience Packs of Business Envelopes,120,3,5,0,COD
6894,CA-2020-164756,18-09-2020,22-09-2020,Standard Class,SS-20140,Saphhira Shifley,Corporate,United States,Columbus,Georgia,South,FUR-FU-10002963,Furniture,Furnishings,"Master Caster Door Stop, Gray",146,4,7,0,Cards
6893,CA-2020-164756,18-09-2020,22-09-2020,Standard Class,SS-20140,Saphhira Shifley,Corporate,United States,Columbus,Georgia,South,OFF-PA-10003848,Office Supplies,Paper,Xerox 1997,145,4,12,0,COD
2824,CA-2020-131016,18-09-2020,20-09-2020,First Class,DC-12850,Dan Campbell,Consumer,United States,Arlington,Texas,Central,OFF-ST-10000352,Office Supplies,Storage,Acco Perma 2700 Stacking Storage Drawers,154,2,-3,0,Cards
6891,CA-2020-164756,18-09-2020,22-09-2020,Standard Class,SS-20140,Saphhira Shifley,Corporate,United States,Columbus,Georgia,South,OFF-PA-10000673,Office Supplies,Paper,"Post-it “Important Message” Note Pad, Neon Colors, 50 Sheets/Pad",138,7,24,0,Cards
6122,CA-2020-143378,19-09-2020,25-09-2020,Standard Class,JR-16210,Justin Ritter,Corporate,United States,Springfield,Oregon,West,FUR-BO-10001972,Furniture,Bookcases,O'Sullivan 4-Shelf Bookcase in Odessa Pine,112,2,-128,0,Cards
6972,CA-2020-153822,19-09-2020,25-09-2020,Standard Class,AB-10105,Adrian Barton,Consumer,United States,Phoenix,Arizona,West,TEC-AC-10000109,Technology,Accessories,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,114,2,4,1,Online
44,CA-2020-139619,19-09-2020,23-09-2020,Standard Class,ES-14080,Erin Smith,Corporate,United States,Melbourne,Florida,South,OFF-ST-10003282,Office Supplies,Storage,"Advantus 10-Drawer Portable Organizer, Chrome Metal Frame, Smoke Drawers",124,2,10,0,Cards
6721,CA-2020-102974,19-09-2020,24-09-2020,Standard Class,DP-13105,Dave Poirier,Corporate,United States,Los Angeles,California,West,TEC-AC-10000057,Technology,Accessories,Microsoft Natural Ergonomic Keyboard 4000,178,5,31,0,COD
6119,CA-2020-143378,19-09-2020,25-09-2020,Standard Class,JR-16210,Justin Ritter,Corporate,United States,Springfield,Oregon,West,TEC-PH-10001425,Technology,Phones,Mophie Juice Pack Helium for iPhone,217,3,19,0,Cards
6121,CA-2020-143378,19-09-2020,25-09-2020,Standard Class,JR-16210,Justin Ritter,Corporate,United States,Springfield,Oregon,West,FUR-FU-10004864,Furniture,Furnishings,"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock""",430,8,61,0,Cards
6973,CA-2020-153822,19-09-2020,25-09-2020,Standard Class,AB-10105,Adrian Barton,Consumer,United States,Phoenix,Arizona,West,TEC-PH-10002415,Technology,Phones,Polycom VoiceStation 500 Conference phone,512,2,29,1,Cards
7791,CA-2020-160801,19-09-2020,19-09-2020,Same Day,FG-14260,Frank Gastineau,Home Office,United States,Philadelphia,Pennsylvania,East,OFF-BI-10001132,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 9 1/2"" X 11""""""",85,3,-3,0,Cards
6723,CA-2020-102974,19-09-2020,24-09-2020,Standard Class,DP-13105,Dave Poirier,Corporate,United States,Los Angeles,California,West,OFF-AR-10004956,Office Supplies,Art,Newell 33,101,3,5,0,COD
6974,CA-2020-153822,19-09-2020,25-09-2020,Standard Class,AB-10105,Adrian Barton,Consumer,United States,Phoenix,Arizona,West,OFF-BI-10001460,Office Supplies,Binders,Plastic Binding Combs,99,4,-14,1,Online
6971,CA-2020-153822,19-09-2020,25-09-2020,Standard Class,AB-10105,Adrian Barton,Consumer,United States,Phoenix,Arizona,West,OFF-ST-10000321,Office Supplies,Storage,Akro Stacking Bins,136,2,-3,1,Online
6722,CA-2020-102974,19-09-2020,24-09-2020,Standard Class,DP-13105,Dave Poirier,Corporate,United States,Los Angeles,California,West,OFF-AR-10000914,Office Supplies,Art,Boston 16765 Mini Stand Up Battery Pencil Sharpener,146,2,6,0,Online
6120,CA-2020-143378,19-09-2020,25-09-2020,Standard Class,JR-16210,Justin Ritter,Corporate,United States,Springfield,Oregon,West,OFF-AR-10001915,Office Supplies,Art,Peel-Off China Markers,132,3,7,0,Online
6490,US-2020-148866,19-09-2020,24-09-2020,Standard Class,JM-15535,Jessica Myrick,Consumer,United States,New York City,New York,East,OFF-PA-10004782,Office Supplies,Paper,Xerox 228,128,5,16,0,Cards
6770,CA-2020-139787,19-09-2020,23-09-2020,Standard Class,JP-16135,Julie Prescott,Home Office,United States,Columbus,Georgia,South,OFF-AR-10002445,Office Supplies,Art,SANFORD Major Accent Highlighters,158,5,13,0,COD
6094,CA-2020-100111,20-09-2020,26-09-2020,Standard Class,SV-20365,Seth Vernon,Consumer,United States,New York City,New York,East,TEC-AC-10001465,Technology,Accessories,SanDisk Cruzer 64 GB USB Flash Drive,114,2,22,1,Online
6097,CA-2020-100111,20-09-2020,26-09-2020,Standard Class,SV-20365,Seth Vernon,Consumer,United States,New York City,New York,East,FUR-CH-10003061,Furniture,Chairs,"Global Leather Task Chair, Black",117,1,8,1,COD
6103,CA-2020-100111,20-09-2020,26-09-2020,Standard Class,SV-20365,Seth Vernon,Consumer,United States,New York City,New York,East,TEC-PH-10000215,Technology,Phones,Plantronics Cordless Phone Headset with In-line Volume - M214C,125,3,28,1,Online
6092,CA-2020-100111,20-09-2020,26-09-2020,Standard Class,SV-20365,Seth Vernon,Consumer,United States,New York City,New York,East,TEC-AC-10002647,Technology,Accessories,"Logitech Wireless Boombox Speaker - portable - wireless, wired",238,2,96,1,Online
6091,CA-2020-100111,20-09-2020,26-09-2020,Standard Class,SV-20365,Seth Vernon,Consumer,United States,New York City,New York,East,FUR-CH-10003846,Furniture,Chairs,Hon Valutask Swivel Chairs,319,3,18,1,COD
6101,CA-2020-100111,20-09-2020,26-09-2020,Standard Class,SV-20365,Seth Vernon,Consumer,United States,New York City,New York,East,TEC-PH-10002885,Technology,Phones,Apple iPhone 5,1345,2,351,1,COD
6102,CA-2020-100111,20-09-2020,26-09-2020,Standard Class,SV-20365,Seth Vernon,Consumer,United States,New York City,New York,East,FUR-CH-10001215,Furniture,Chairs,Global Troy Executive Leather Low-Back Tilter,2284,5,376,1,COD
6100,CA-2020-100111,20-09-2020,26-09-2020,Standard Class,SV-20365,Seth Vernon,Consumer,United States,New York City,New York,East,FUR-CH-10004086,Furniture,Chairs,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,2903,11,610,1,Online
6099,CA-2020-100111,20-09-2020,26-09-2020,Standard Class,SV-20365,Seth Vernon,Consumer,United States,New York City,New York,East,OFF-FA-10000304,Office Supplies,Fasteners,Advantus Push Pins,108,2,2,1,COD
6096,CA-2020-100111,20-09-2020,26-09-2020,Standard Class,SV-20365,Seth Vernon,Consumer,United States,New York City,New York,East,OFF-PA-10002713,Office Supplies,Paper,"Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”",123,2,6,1,Online
6104,CA-2020-100111,20-09-2020,26-09-2020,Standard Class,SV-20365,Seth Vernon,Consumer,United States,New York City,New York,East,TEC-AC-10001998,Technology,Accessories,Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired,171,3,20,1,COD
6095,CA-2020-100111,20-09-2020,26-09-2020,Standard Class,SV-20365,Seth Vernon,Consumer,United States,New York City,New York,East,OFF-ST-10000615,Office Supplies,Storage,"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",154,4,13,1,Online
5402,CA-2020-132262,21-09-2020,23-09-2020,First Class,ML-18265,Muhammed Lee,Consumer,United States,Seattle,Washington,West,TEC-AC-10000303,Technology,Accessories,Logitech M510 Wireless Mouse,123,2,26,0,Online
4263,CA-2020-123351,21-09-2020,25-09-2020,Standard Class,KT-16480,Kean Thornton,Consumer,United States,Columbus,Georgia,South,OFF-AP-10001242,Office Supplies,Appliances,APC 7 Outlet Network SurgeArrest Surge Protector,125,1,24,0,COD
4757,CA-2020-169817,21-09-2020,25-09-2020,Standard Class,EB-13870,Emily Burns,Consumer,United States,Philadelphia,Pennsylvania,East,OFF-BI-10004141,Office Supplies,Binders,Insertable Tab Indexes For Data Binders,105,2,-2,0,COD
7338,CA-2020-165155,21-09-2020,23-09-2020,First Class,BM-11575,Brendan Murry,Corporate,United States,Los Angeles,California,West,OFF-ST-10004950,Office Supplies,Storage,"Tenex Personal Filing Tote With Secure Closure Lid, Black/Frost",147,1,4,0,COD
796,CA-2020-151428,21-09-2020,26-09-2020,Standard Class,RH-19495,Rick Hansen,Consumer,United States,Rochester,Minnesota,Central,OFF-BI-10000546,Office Supplies,Binders,Avery Durable Binders,123,7,10,0,Online
8524,CA-2020-133074,21-09-2020,25-09-2020,Standard Class,DB-13615,Doug Bickford,Consumer,United States,San Francisco,California,West,OFF-PA-10004082,Office Supplies,Paper,"Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book",166,7,28,0,COD
5401,CA-2020-132262,21-09-2020,23-09-2020,First Class,ML-18265,Muhammed Lee,Consumer,United States,Seattle,Washington,West,TEC-AC-10000158,Technology,Accessories,Sony 64GB Class 10 Micro SDHC R40 Memory Card,173,2,15,0,Online
5546,CA-2020-102967,22-09-2020,26-09-2020,Standard Class,MG-17890,Michael Granlund,Home Office,United States,Concord,New Hampshire,East,OFF-ST-10001590,Office Supplies,Storage,"Tenex Personal Project File with Scoop Front Design, Black",109,5,18,0,COD
1805,CA-2020-158379,22-09-2020,26-09-2020,Second Class,JA-15970,Joseph Airdo,Consumer,United States,Philadelphia,Pennsylvania,East,TEC-AC-10002926,Technology,Accessories,Logitech Wireless Marathon Mouse M705,111,2,23,0,COD
1787,CA-2020-166317,22-09-2020,26-09-2020,Standard Class,JE-15610,Jim Epp,Corporate,United States,Milwaukee,Wisconsin,Central,TEC-PH-10001615,Technology,Phones,AT&T CL82213,137,3,25,0,Online
1785,CA-2020-166317,22-09-2020,26-09-2020,Standard Class,JE-15610,Jim Epp,Corporate,United States,Milwaukee,Wisconsin,Central,TEC-AC-10004510,Technology,Accessories,Logitech Desktop MK120 Mouse and keyboard Combo,142,6,10,0,Online
2123,CA-2020-167381,22-09-2020,24-09-2020,Second Class,EH-14005,Erica Hernandez,Home Office,United States,Lansing,Michigan,Central,FUR-BO-10001972,Furniture,Bookcases,O'Sullivan 4-Shelf Bookcase in Odessa Pine,253,2,41,0,Online
1784,CA-2020-166317,22-09-2020,26-09-2020,Standard Class,JE-15610,Jim Epp,Corporate,United States,Milwaukee,Wisconsin,Central,OFF-PA-10004475,Office Supplies,Paper,Xerox 1940,269,4,108,0,COD
5065,CA-2020-122196,22-09-2020,24-09-2020,First Class,CA-12265,Christina Anderson,Consumer,United States,Wilmington,Delaware,East,TEC-PH-10004977,Technology,Phones,GE 30524EE4,430,2,114,0,COD
3849,CA-2020-161053,22-09-2020,23-09-2020,First Class,JE-15745,Joel Eaton,Consumer,United States,Fayetteville,Arkansas,South,OFF-BI-10004318,Office Supplies,Binders,Ibico EB-19 Dual Function Manual Binding System,721,4,318,0,Online
9408,CA-2020-162789,22-09-2020,24-09-2020,Second Class,LC-17140,Logan Currie,Consumer,United States,New York City,New York,East,TEC-AC-10002842,Technology,Accessories,WD My Passport Ultra 2TB Portable External Hard Drive,1106,9,171,0,Online
1804,CA-2020-158379,22-09-2020,26-09-2020,Second Class,JA-15970,Joseph Airdo,Consumer,United States,Philadelphia,Pennsylvania,East,OFF-SU-10002881,Office Supplies,Supplies,Martin Yale Chadless Opener Electric Letter Opener,4693,7,-1049,0,COD
7039,CA-2020-161970,22-09-2020,27-09-2020,Standard Class,PB-19105,Peter Bühler,Consumer,United States,Smyrna,Georgia,South,OFF-AR-10003896,Office Supplies,Art,"Stride Job 150 Highlighters, Chisel Tip, Assorted Colors",112,3,6,0,COD
7038,CA-2020-161970,22-09-2020,27-09-2020,Standard Class,PB-19105,Peter Bühler,Consumer,United States,Smyrna,Georgia,South,OFF-PA-10004255,Office Supplies,Paper,Xerox 219,115,2,6,0,COD
3211,US-2020-108245,22-09-2020,27-09-2020,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,Pearland,Texas,Central,OFF-EN-10001415,Office Supplies,Envelopes,Staple envelope,102,3,5,0,COD
1803,CA-2020-158379,22-09-2020,26-09-2020,Second Class,JA-15970,Joseph Airdo,Consumer,United States,Philadelphia,Pennsylvania,East,OFF-BI-10002498,Office Supplies,Binders,Clear Mylar Reinforcing Strips,95,1,-4,0,COD
9055,CA-2020-117009,22-09-2020,28-09-2020,Standard Class,BK-11260,Berenike Kampe,Consumer,United States,Santa Ana,California,West,OFF-SU-10001218,Office Supplies,Supplies,Fiskars Softgrip Scissors,124,2,6,0,Online
3212,US-2020-108245,22-09-2020,27-09-2020,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,Pearland,Texas,Central,OFF-BI-10000773,Office Supplies,Binders,Insertable Tab Post Binder Dividers,112,7,-19,0,COD
3850,CA-2020-161053,22-09-2020,23-09-2020,First Class,JE-15745,Joel Eaton,Consumer,United States,Fayetteville,Arkansas,South,TEC-AC-10004633,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 3/Pack",132,5,15,0,COD
9409,CA-2020-162789,22-09-2020,24-09-2020,Second Class,LC-17140,Logan Currie,Consumer,United States,New York City,New York,East,FUR-FU-10004864,Furniture,Furnishings,Eldon 500 Class Desk Accessories,140,1,4,0,Online
5707,CA-2020-136000,22-09-2020,25-09-2020,Second Class,SC-20440,Shaun Chance,Corporate,United States,New York City,New York,East,OFF-BI-10004828,Office Supplies,Binders,GBC Poly Designer Binding Covers,113,3,15,0,Online
4428,US-2020-103226,22-09-2020,28-09-2020,Standard Class,DW-13195,David Wiener,Corporate,United States,Albuquerque,New Mexico,West,OFF-PA-10002666,Office Supplies,Paper,Southworth 25% Cotton Linen-Finish Paper & Envelopes,142,3,12,0,COD
2124,CA-2020-167381,22-09-2020,24-09-2020,Second Class,EH-14005,Erica Hernandez,Home Office,United States,Lansing,Michigan,Central,OFF-LA-10000134,Office Supplies,Labels,Avery 511,150,9,13,0,COD
1786,CA-2020-166317,22-09-2020,26-09-2020,Standard Class,JE-15610,Jim Epp,Corporate,United States,Milwaukee,Wisconsin,Central,OFF-BI-10002976,Office Supplies,Binders,ACCOHIDE Binder by Acco,130,8,16,0,COD
9326,CA-2020-121853,23-09-2020,29-09-2020,Standard Class,DB-13660,Duane Benoit,Consumer,United States,Los Angeles,California,West,OFF-BI-10000977,Office Supplies,Binders,Ibico Plastic Spiral Binding Combs,123,3,24,1,COD
1078,CA-2020-132521,23-09-2020,25-09-2020,Second Class,DW-13540,Don Weiss,Consumer,United States,Seattle,Washington,West,OFF-AP-10002191,Office Supplies,Appliances,Belkin 8 Outlet SurgeMaster II Gold Surge Protector,138,2,34,0,COD
3373,CA-2020-123778,23-09-2020,30-09-2020,Standard Class,BS-11755,Bruce Stewart,Consumer,United States,San Francisco,California,West,OFF-AP-10001242,Office Supplies,Appliances,APC 7 Outlet Network SurgeArrest Surge Protector,204,2,48,0,Online
9324,CA-2020-121853,23-09-2020,29-09-2020,Standard Class,DB-13660,Duane Benoit,Consumer,United States,Los Angeles,California,West,OFF-PA-10003641,Office Supplies,Paper,Xerox 1909,223,8,97,1,COD
3176,US-2020-132059,23-09-2020,29-09-2020,Standard Class,AP-10915,Arthur Prichep,Consumer,United States,Fort Collins,Colorado,West,FUR-BO-10001811,Furniture,Bookcases,"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",230,2,-241,0,COD
9253,CA-2020-102309,23-09-2020,25-09-2020,Second Class,DO-13645,Doug O'Connell,Consumer,United States,Pine Bluff,Arkansas,South,TEC-AC-10001114,Technology,Accessories,Microsoft Wireless Mobile Mouse 4000,239,5,64,0,Online
3798,CA-2020-121314,23-09-2020,26-09-2020,First Class,BE-11410,Bobby Elias,Consumer,United States,Miami,Florida,South,OFF-PA-10003395,Office Supplies,Paper,Xerox 1941,278,3,88,0,COD
1970,CA-2020-117485,23-09-2020,29-09-2020,Standard Class,BD-11320,Bill Donatelli,Consumer,United States,Tulsa,Oklahoma,Central,TEC-AC-10004659,Technology,Accessories,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,317,4,102,0,Online
9325,CA-2020-121853,23-09-2020,29-09-2020,Standard Class,DB-13660,Duane Benoit,Consumer,United States,Los Angeles,California,West,FUR-CH-10003973,Furniture,Chairs,GuestStacker Chair with Chrome Finish Legs,629,2,59,1,COD
1080,CA-2020-132521,23-09-2020,25-09-2020,Second Class,DW-13540,Don Weiss,Consumer,United States,Seattle,Washington,West,OFF-BI-10000404,Office Supplies,Binders,Avery Printable Repositionable Plastic Tabs,101,1,2,0,COD
9627,CA-2020-103520,23-09-2020,25-09-2020,First Class,MH-17785,Maya Herman,Corporate,United States,Lubbock,Texas,Central,OFF-PA-10001846,Office Supplies,Paper,Xerox 1899,95,2,3,0,Online
2329,CA-2020-138422,23-09-2020,26-09-2020,First Class,KN-16705,Kristina Nunn,Home Office,United States,Fort Collins,Colorado,West,OFF-EN-10004147,Office Supplies,Envelopes,Wausau Papers Astrobrights Colored Envelopes,130,3,5,0,COD
1079,CA-2020-132521,23-09-2020,25-09-2020,Second Class,DW-13540,Don Weiss,Consumer,United States,Seattle,Washington,West,OFF-ST-10001325,Office Supplies,Storage,Sterilite Officeware Hinged File Box,134,3,8,0,Online
9254,CA-2020-102309,23-09-2020,25-09-2020,Second Class,DO-13645,Doug O'Connell,Consumer,United States,Pine Bluff,Arkansas,South,OFF-PA-10002005,Office Supplies,Paper,Xerox 225,116,2,6,0,Online
3372,CA-2020-123778,23-09-2020,30-09-2020,Standard Class,BS-11755,Bruce Stewart,Consumer,United States,San Francisco,California,West,OFF-BI-10000822,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Light Blue, 9 1/2"" X 11""""""",145,6,9,0,COD
5416,US-2020-125647,23-09-2020,28-09-2020,Standard Class,LC-16870,Lena Cacioppo,Consumer,United States,Chicago,Illinois,Central,OFF-PA-10004888,Office Supplies,Paper,Xerox 217,124,4,7,0,Online
3177,US-2020-132059,23-09-2020,29-09-2020,Standard Class,AP-10915,Arthur Prichep,Consumer,United States,Fort Collins,Colorado,West,TEC-AC-10003280,Technology,Accessories,Belkin F8E887 USB Wired Ergonomic Keyboard,133,2,1,0,COD
5417,US-2020-125647,23-09-2020,28-09-2020,Standard Class,LC-16870,Lena Cacioppo,Consumer,United States,Chicago,Illinois,Central,TEC-PH-10004188,Technology,Phones,OtterBox Commuter Series Case - Samsung Galaxy S4,158,2,-9,0,COD
1269,CA-2020-121412,23-09-2020,27-09-2020,Standard Class,BG-11695,Brooke Gillingham,Corporate,United States,Louisville,Colorado,West,FUR-FU-10000246,Furniture,Furnishings,Aluminum Document Frame,133,3,4,0,COD
5415,US-2020-125647,23-09-2020,28-09-2020,Standard Class,LC-16870,Lena Cacioppo,Consumer,United States,Chicago,Illinois,Central,OFF-AP-10000390,Office Supplies,Appliances,Euro Pro Shark Stick Mini Vacuum,188,6,-198,0,COD
8835,US-2020-132675,24-09-2020,28-09-2020,Standard Class,KF-16285,Karen Ferguson,Home Office,United States,Sandy Springs,Georgia,South,TEC-PH-10003171,Technology,Phones,Plantronics Encore H101 Dual Earpieces Headset,107,2,25,0,COD
3494,CA-2020-142034,24-09-2020,28-09-2020,Standard Class,KB-16240,Karen Bern,Corporate,United States,Saint Cloud,Minnesota,Central,TEC-AC-10002305,Technology,Accessories,KeyTronic E03601U1 - Keyboard - Beige,112,4,13,0,COD
718,CA-2020-108910,24-09-2020,29-09-2020,Standard Class,KC-16540,Kelly Collister,Consumer,United States,Newark,Ohio,East,FUR-FU-10002253,Furniture,Furnishings,"Howard Miller 13"" Diameter Pewter Finish Round Wall Clock""",129,3,24,0,COD
8485,CA-2020-142391,24-09-2020,24-09-2020,Same Day,PB-19150,Philip Brown,Consumer,United States,Seattle,Washington,West,FUR-FU-10002759,Furniture,Furnishings,12-1/2 Diameter Round Wall Clock,244,10,72,0,COD
635,CA-2020-144694,24-09-2020,26-09-2020,Second Class,BD-11605,Brian Dahlen,Consumer,United States,Miami,Florida,South,OFF-LA-10003930,Office Supplies,Labels,"Dot Matrix Printer Tape Reel Labels, White, 5000/Box",246,3,86,0,COD
5595,CA-2020-160325,24-09-2020,24-09-2020,Same Day,BP-11095,Bart Pistole,Corporate,United States,Lawrence,Massachusetts,East,TEC-PH-10000984,Technology,Phones,Panasonic KX-TG9471B,433,2,110,0,COD
7923,CA-2020-134096,24-09-2020,29-09-2020,Standard Class,PP-18955,Paul Prost,Home Office,United States,Hollywood,Florida,South,TEC-PH-10000526,Technology,Phones,Vtech CS6719,434,5,38,0,COD
5596,CA-2020-160325,24-09-2020,24-09-2020,Same Day,BP-11095,Bart Pistole,Corporate,United States,Lawrence,Massachusetts,East,TEC-PH-10001944,Technology,Phones,Wi-Ex zBoost YX540 Cellular Phone Signal Booster,475,3,131,0,Online
6042,CA-2020-122364,24-09-2020,29-09-2020,Standard Class,FA-14230,Frank Atkinson,Corporate,United States,Los Angeles,California,West,TEC-MA-10001031,Technology,Machines,Socket Bluetooth Cordless Hand Scanner (CHS),554,3,177,0,COD
9353,CA-2020-148411,24-09-2020,26-09-2020,First Class,RO-19780,Rose O'Brian,Consumer,United States,Chicago,Illinois,Central,FUR-CH-10003973,Furniture,Chairs,GuestStacker Chair with Chrome Finish Legs,563,2,-15,0,Online
3496,CA-2020-142034,24-09-2020,28-09-2020,Standard Class,KB-16240,Karen Bern,Corporate,United States,Saint Cloud,Minnesota,Central,FUR-CH-10000665,Furniture,Chairs,"Global Airflow Leather Mesh Back Chair, Black",650,4,181,0,Online
3495,CA-2020-142034,24-09-2020,28-09-2020,Standard Class,KB-16240,Karen Bern,Corporate,United States,Saint Cloud,Minnesota,Central,TEC-AC-10000990,Technology,Accessories,Imation Bio 2GB USB Flash Drive Imation Corp,667,5,275,0,COD
6041,CA-2020-122364,24-09-2020,29-09-2020,Standard Class,FA-14230,Frank Atkinson,Corporate,United States,Los Angeles,California,West,TEC-PH-10001817,Technology,Phones,Wilson Electronics DB Pro Signal Booster,892,3,75,0,COD
3588,CA-2020-121839,24-09-2020,28-09-2020,Standard Class,MH-18115,Mick Hernandez,Home Office,United States,Lancaster,Ohio,East,TEC-PH-10002885,Technology,Phones,Apple iPhone 5,1192,3,-253,0,COD
9695,CA-2020-130148,24-09-2020,28-09-2020,Second Class,NK-18490,Neil Knudson,Home Office,United States,San Francisco,California,West,OFF-SU-10001574,Office Supplies,Supplies,Acme Value Line Scissors,109,2,2,0,COD
9354,CA-2020-148411,24-09-2020,26-09-2020,First Class,RO-19780,Rose O'Brian,Consumer,United States,Chicago,Illinois,Central,OFF-PA-10002109,Office Supplies,Paper,Wirebound Voice Message Log Book,113,3,4,0,Online
8837,US-2020-132675,24-09-2020,28-09-2020,Standard Class,KF-16285,Karen Ferguson,Home Office,United States,Sandy Springs,Georgia,South,OFF-AR-10000034,Office Supplies,Art,"BIC Brite Liner Grip Highlighters, Assorted, 5/Pack",99,3,5,0,COD
7924,CA-2020-134096,24-09-2020,29-09-2020,Standard Class,PP-18955,Paul Prost,Home Office,United States,Hollywood,Florida,South,OFF-BI-10004002,Office Supplies,Binders,Wilson Jones International Size A4 Ring Binders,95,3,-11,0,COD
